sample_id,relative_path,file_name,source_path_sha256,label,label_name,start,end,split
train_003985,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,131584,132608,train
train_003986,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,134144,135168,train
train_003987,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,134656,135680,train
train_003988,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,135168,136192,train
train_003989,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,135680,136704,train
train_003990,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,136192,137216,train
train_003991,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,136704,137728,train
train_003992,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,137216,138240,train
train_003993,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,137728,138752,train
train_003994,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,138240,139264,train
train_003995,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,138752,139776,train
train_003996,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,139264,140288,train
train_003997,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,139776,140800,train
train_003998,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,140288,141312,train
train_003999,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,140800,141824,train
train_004000,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,141312,142336,train
train_004001,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,141824,142848,train
train_004002,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,142336,143360,train
train_004003,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,142848,143872,train
train_004004,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,143360,144384,train
train_004005,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,143872,144896,train
train_004006,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,144384,145408,train
train_004007,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,145408,146432,train
train_004008,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,146432,147456,train
train_004009,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,147968,148992,train
train_004010,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,148480,149504,train
train_004011,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,148992,150016,train
train_004012,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,149504,150528,train
train_004013,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,150528,151552,train
train_004014,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,151040,152064,train
train_004015,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,152064,153088,train
train_004016,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,152576,153600,train
train_004017,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,153088,154112,train
train_004018,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,154112,155136,train
train_004019,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,154624,155648,train
train_004020,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,155648,156672,train
train_004021,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,156160,157184,train
train_004022,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,156672,157696,train
train_004023,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,157696,158720,train
train_004024,Rolling/Rolling21.mat,Rolling21.mat,1b1b3b659ac75dd81ea328366e1e971c2334dfd1249d82d7a1d1865f413905f6,3,Rolling,158208,159232,train
train_004025,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,0,1024,train
train_004026,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,512,1536,train
train_004027,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,1536,2560,train
train_004028,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,2048,3072,train
train_004029,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,3072,4096,train
train_004030,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,3584,4608,train
train_004031,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,4096,5120,train
train_004032,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,5632,6656,train
train_004033,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,6656,7680,train
train_004034,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,7168,8192,train
train_004035,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,7680,8704,train
train_004036,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,9728,10752,train
train_004037,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,10752,11776,train
train_004038,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,11264,12288,train
train_004039,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,11776,12800,train
train_004040,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,12288,13312,train
train_004041,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,13824,14848,train
train_004042,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,14336,15360,train
train_004043,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,14848,15872,train
train_004044,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,15360,16384,train
train_004045,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,15872,16896,train
train_004046,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,16384,17408,train
train_004047,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,16896,17920,train
train_004048,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,17408,18432,train
train_004049,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,17920,18944,train
train_004050,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,18944,19968,train
train_004051,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,19456,20480,train
train_004052,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,19968,20992,train
train_004053,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,20480,21504,train
train_004054,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,20992,22016,train
train_004055,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,21504,22528,train
train_004056,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,22016,23040,train
train_004057,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,22528,23552,train
train_004058,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,23040,24064,train
train_004059,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,24064,25088,train
train_004060,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,25088,26112,train
train_004061,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,26112,27136,train
train_004062,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,26624,27648,train
train_004063,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,27648,28672,train
train_004064,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,28160,29184,train
train_004065,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,28672,29696,train
train_004066,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,29184,30208,train
train_004067,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,30208,31232,train
train_004068,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,30720,31744,train
train_004069,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,31232,32256,train
train_004070,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,31744,32768,train
train_004071,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,32256,33280,train
train_004072,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,33280,34304,train
train_004073,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,33792,34816,train
train_004074,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,34304,35328,train
train_004075,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,34816,35840,train
train_004076,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,35328,36352,train
train_004077,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,36352,37376,train
train_004078,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,37376,38400,train
train_004079,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,37888,38912,train
train_004080,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,39424,40448,train
train_004081,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,39936,40960,train
train_004082,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,41984,43008,train
train_004083,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,43008,44032,train
train_004084,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,43520,44544,train
train_004085,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,44032,45056,train
train_004086,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,44544,45568,train
train_004087,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,45056,46080,train
train_004088,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,45568,46592,train
train_004089,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,46592,47616,train
train_004090,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,47104,48128,train
train_004091,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,47616,48640,train
train_004092,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,48128,49152,train
train_004093,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,50176,51200,train
train_004094,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,50688,51712,train
train_004095,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,51712,52736,train
train_004096,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,52224,53248,train
train_004097,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,52736,53760,train
train_004098,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,53248,54272,train
train_004099,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,53760,54784,train
train_004100,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,54784,55808,train
train_004101,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,55296,56320,train
train_004102,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,55808,56832,train
train_004103,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,56320,57344,train
train_004104,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,56832,57856,train
train_004105,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,57856,58880,train
train_004106,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,58368,59392,train
train_004107,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,58880,59904,train
train_004108,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,59392,60416,train
train_004109,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,59904,60928,train
train_004110,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,60416,61440,train
train_004111,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,60928,61952,train
train_004112,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,61440,62464,train
train_004113,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,61952,62976,train
train_004114,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,62464,63488,train
train_004115,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,63488,64512,train
train_004116,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,64000,65024,train
train_004117,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,64512,65536,train
train_004118,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,65024,66048,train
train_004119,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,65536,66560,train
train_004120,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,66048,67072,train
train_004121,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,66560,67584,train
train_004122,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,67072,68096,train
train_004123,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,68608,69632,train
train_004124,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,69120,70144,train
train_004125,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,69632,70656,train
train_004126,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,70144,71168,train
train_004127,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,71680,72704,train
train_004128,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,72192,73216,train
train_004129,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,72704,73728,train
train_004130,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,73216,74240,train
train_004131,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,73728,74752,train
train_004132,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,74240,75264,train
train_004133,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,74752,75776,train
train_004134,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,75264,76288,train
train_004135,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,75776,76800,train
train_004136,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,76288,77312,train
train_004137,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,76800,77824,train
train_004138,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,77312,78336,train
train_004139,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,77824,78848,train
train_004140,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,78336,79360,train
train_004141,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,79360,80384,train
train_004142,Rolling/Rolling8.mat,Rolling8.mat,aa418bb7ceaf14c159c25f2e24e77cc9310c4e3cd6243a41c778e550dac11241,3,Rolling,79872,80896,train
